cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
21229	chr3R	12223131	12223195	+	10	12223146	179	139	12223146	12223163	18
21230	chr3R	12223271	12223294	+	7	12223283	230	82	12223272	12223293	22
21231	chr3R	12223533	12223548	+	2	12223534	22	11	12223534	12223548	15
21232	chr3R	12225320	12225418	+	6	12225321	73	52	12225321	12225371	51
21233	chr3R	12225566	12225678	+	23	12225615	429	62	12225571	12225627	57
21234	chr3R	12239610	12239783	+	14	12239637	209	90	12239614	12239698	85
21235	chr3R	12254141	12254240	+	18	12254172	1214	250	12254156	12254229	74
21236	chr3R	12258674	12258746	+	17	12258727	1231	313	12258707	12258741	35
21237	chr3R	12274546	12274585	+	2	12274547	2	1	12274547	12274585	39
21238	chr3R	12290490	12290518	+	2	12290491	12	6	12290491	12290518	28
21239	chr3R	12323516	12323601	+	19	12323563	539	101	12323530	12323584	55
21240	chr3R	12329345	12329367	+	6	12329357	48	28	12329357	12329363	7
21241	chr3R	12335867	12335902	+	8	12335901	521	259	12335873	12335901	29
21242	chr3R	12355744	12355818	+	9	12355814	27	6	12355745	12355818	74
21243	chr3R	12360010	12360014	+	2	12360014	148	89	12360011	12360014	4
21244	chr3R	12364238	12364265	+	4	12364254	6	2	12364239	12364265	27
21245	chr3R	12371943	12371947	+	2	12371947	211	147	12371944	12371947	4
21246	chr3R	12372990	12373097	+	16	12373040	4624	2693	12373036	12373040	5
21247	chr3R	12373189	12373191	+	2	12373190	30	16	12373190	12373191	2
21248	chr3R	12373299	12373387	+	8	12373387	175	36	12373300	12373387	88
21249	chr3R	12375715	12375726	+	6	12375720	749	588	12375717	12375720	4
21250	chr3R	12375875	12375880	+	2	12375876	18	16	12375876	12375880	5
21251	chr3R	12378502	12378539	+	2	12378503	32	31	12378503	12378503	1
21252	chr3R	12384675	12384678	+	2	12384678	3	2	12384676	12384678	3
21253	chr3R	12387536	12387736	+	38	12387576	1026	189	12387542	12387622	81
21254	chr3R	12406546	12406562	+	4	12406562	84	30	12406547	12406562	16
21255	chr3R	12406611	12406618	+	3	12406612	37	15	12406612	12406618	7
21256	chr3R	12407019	12407056	+	2	12407020	24	14	12407020	12407056	37
21257	chr3R	12408292	12408377	+	14	12408374	298	51	12408305	12408374	70
21258	chr3R	12408885	12408893	+	2	12408893	4	3	12408886	12408893	8
21259	chr3R	12409141	12409167	+	2	12409142	3	2	12409142	12409167	26
21260	chr3R	12413110	12413198	+	8	12413138	40	11	12413130	12413198	69
21261	chr3R	12413805	12413809	+	2	12413809	127	98	12413806	12413809	4
21262	chr3R	12413866	12413878	+	2	12413867	62	38	12413867	12413878	12
21263	chr3R	12414019	12414069	+	3	12414020	21	15	12414020	12414038	19
21264	chr3R	12414162	12414171	+	3	12414171	21	11	12414163	12414171	9
21265	chr3R	12414802	12414930	+	10	12414858	444	181	12414829	12414869	41
21266	chr3R	12419306	12419427	+	17	12419358	265	77	12419327	12419396	70
21267	chr3R	12420213	12420220	+	2	12420220	6	5	12420214	12420220	7
21268	chr3R	12420683	12420701	+	3	12420698	48	32	12420698	12420701	4
21269	chr3R	12422191	12422225	+	3	12422192	4	2	12422192	12422225	34
21270	chr3R	12422579	12422926	+	56	12422805	4786	863	12422710	12422846	137
21271	chr3R	12426747	12426788	+	5	12426767	20	6	12426753	12426788	36
21272	chr3R	12428876	12428910	+	3	12428910	6	3	12428877	12428910	34
21273	chr3R	12429026	12429040	+	3	12429040	21	16	12429038	12429040	3
21274	chr3R	12431188	12431460	+	72	12431361	14007	4692	12431320	12431392	73
21275	chr3R	12431581	12431893	+	27	12431692	113	29	12431654	12431803	150
21276	chr3R	12431938	12431965	+	2	12431965	19	16	12431939	12431965	27
21277	chr3R	12432068	12432108	+	3	12432086	49	25	12432069	12432108	40
21278	chr3R	12432151	12432185	+	4	12432152	32	22	12432152	12432183	32
21279	chr3R	12433646	12433690	+	3	12433647	9	7	12433647	12433690	44
21280	chr3R	12434085	12434281	+	50	12434133	4490	739	12434113	12434164	52
21281	chr3R	12434341	12434390	+	7	12434375	19	6	12434372	12434390	19
21282	chr3R	12434844	12434852	+	3	12434852	8	5	12434845	12434852	8
21283	chr3R	12434894	12434905	+	3	12434895	4	2	12434895	12434905	11
21284	chr3R	12434970	12434986	+	2	12434986	3	2	12434971	12434986	16
21285	chr3R	12435102	12435139	+	2	12435139	12	11	12435139	12435139	1
21286	chr3R	12439578	12439693	+	40	12439644	2554	346	12439598	12439667	70
21287	chr3R	12441432	12441437	+	4	12441436	3015	2909	12441436	12441436	1
21288	chr3R	12444046	12444089	+	11	12444051	2812	1465	12444051	12444054	4
21289	chr3R	12444284	12444328	+	3	12444289	5	3	12444285	12444328	44
21290	chr3R	12444678	12444700	+	3	12444679	4	2	12444679	12444700	22
21291	chr3R	12445961	12445995	+	2	12445962	2	1	12445962	12445995	34
21292	chr3R	12446264	12446282	+	2	12446265	32	31	12446265	12446265	1
21293	chr3R	12446846	12446877	+	6	12446852	46	12	12446847	12446877	31
21294	chr3R	12447580	12447684	+	36	12447643	35046	23072	12447643	12447647	5
21295	chr3R	12447863	12447945	+	4	12447945	125	82	12447864	12447945	82
21296	chr3R	12447988	12448050	+	10	12447990	214	94	12447990	12448034	45
21297	chr3R	12448131	12448322	+	18	12448155	1295	563	12448148	12448270	123
21298	chr3R	12448370	12448410	+	4	12448410	129	62	12448371	12448410	40
21299	chr3R	12448578	12448583	+	4	12448583	52	18	12448579	12448583	5
21300	chr3R	12449296	12449297	+	1	12449297	108	108	12449297	12449297	1
21301	chr3R	12452380	12452584	+	58	12452440	9377	2113	12452438	12452508	71
21302	chr3R	12456531	12456681	+	11	12456555	147	30	12456545	12456588	44
21303	chr3R	12460413	12460472	+	8	12460441	301	87	12460429	12460445	17
21304	chr3R	12460558	12460572	+	2	12460559	10	6	12460559	12460572	14
21305	chr3R	12501124	12501196	+	9	12501166	151	32	12501146	12501181	36
21306	chr3R	12505788	12505815	+	4	12505792	980	796	12505789	12505792	4
21307	chr3R	12533031	12533103	+	7	12533032	79	21	12533032	12533103	72
21308	chr3R	12548085	12548089	+	2	12548086	3	2	12548086	12548089	4
21309	chr3R	12580363	12580448	+	9	12580388	113	43	12580388	12580398	11
21310	chr3R	12586009	12586083	+	15	12586047	29	6	12586035	12586067	33
21311	chr3R	12627850	12627899	+	3	12627891	17	12	12627891	12627899	9
21312	chr3R	12627939	12628198	+	64	12628078	7641	1098	12628030	12628078	49
21313	chr3R	12628243	12628299	+	5	12628299	141	62	12628264	12628299	36
21314	chr3R	12628340	12628353	+	3	12628344	8	4	12628341	12628353	13
21315	chr3R	12628741	12628768	+	3	12628768	24	15	12628742	12628768	27
21316	chr3R	12628942	12628974	+	2	12628974	15	11	12628943	12628974	32
21317	chr3R	12629284	12629325	+	4	12629286	52	14	12629285	12629325	41
21318	chr3R	12630641	12630726	+	19	12630666	472	120	12630651	12630696	46
21319	chr3R	12648059	12648060	+	1	12648060	54	54	12648060	12648060	1
21320	chr3R	12654576	12654577	+	1	12654577	198	198	12654577	12654577	1
21321	chr3R	12657633	12657660	+	3	12657640	50	22	12657634	12657660	27
21322	chr3R	12664181	12664195	+	2	12664195	45	34	12664182	12664195	14
21323	chr3R	12674471	12674553	+	16	12674518	306	97	12674479	12674518	40
21324	chr3R	12674609	12674610	+	1	12674610	108	108	12674610	12674610	1
21325	chr3R	12691732	12691811	+	19	12691787	1202	635	12691737	12691787	51
21326	chr3R	12692015	12692023	+	2	12692023	5	4	12692016	12692023	8
21327	chr3R	12692631	12692747	+	7	12692694	75	21	12692632	12692707	76
21328	chr3R	12692821	12692904	+	9	12692881	33	8	12692842	12692894	53
21329	chr3R	12693129	12693156	+	2	12693130	14	13	12693130	12693130	1
21330	chr3R	12695087	12695157	+	8	12695130	96	81	12695130	12695130	1
21331	chr3R	12696364	12696436	+	4	12696429	20	11	12696365	12696436	72
21332	chr3R	12697234	12697448	+	43	12697309	6349	1658	12697309	12697355	47
21333	chr3R	12697647	12697754	+	23	12697676	1121	149	12697663	12697708	46
21334	chr3R	12697829	12697998	+	40	12697833	1609	303	12697833	12697916	84
21335	chr3R	12698097	12698132	+	2	12698132	15	12	12698098	12698132	35
21336	chr3R	12698602	12698643	+	3	12698643	40	15	12698603	12698643	41
21337	chr3R	12698940	12698959	+	2	12698959	39	28	12698941	12698959	19
21338	chr3R	12704906	12705151	+	35	12705003	3865	1211	12704962	12705080	119
21339	chr3R	12725234	12725266	+	2	12725266	5	3	12725235	12725266	32
21340	chr3R	12727756	12727845	+	12	12727803	20	7	12727785	12727821	37
21341	chr3R	12751021	12751034	+	2	12751022	2	1	12751022	12751034	13
21342	chr3R	12756251	12756351	+	15	12756309	63	15	12756268	12756340	73
21343	chr3R	12833069	12833157	+	9	12833127	159	32	12833070	12833157	88
21344	chr3R	12856664	12856723	+	6	12856685	138	70	12856665	12856711	47
21345	chr3R	12864018	12864050	+	4	12864019	103	53	12864019	12864050	32
21346	chr3R	12869876	12869950	+	10	12869895	39	10	12869883	12869950	68
21347	chr3R	12873074	12873215	+	18	12873133	1132	527	12873096	12873144	49
21348	chr3R	12891928	12892007	+	35	12891970	4609	1063	12891941	12891978	38
21349	chr3R	12899744	12899765	+	2	12899765	6	4	12899745	12899765	21
21350	chr3R	12930739	12930777	+	5	12930777	35	12	12930740	12930777	38
21351	chr3R	12939256	12939287	+	3	12939287	22	11	12939257	12939287	31
21352	chr3R	12952277	12952296	+	4	12952287	11	4	12952278	12952296	19
21353	chr3R	12961694	12961965	+	45	12961739	1301	166	12961730	12961848	119
21354	chr3R	12962014	12962024	+	2	12962015	4	3	12962015	12962024	10
21355	chr3R	12962446	12962467	+	2	12962467	9	7	12962447	12962467	21
21356	chr3R	12977934	12978011	+	17	12977979	93	40	12977946	12977997	52
21357	chr3R	12978098	12978128	+	3	12978101	248	155	12978099	12978101	3
21358	chr3R	12980630	12980798	+	39	12980729	4238	1298	12980655	12980729	75
21359	chr3R	12981033	12981380	+	82	12981103	19511	3135	12981092	12981132	41
21360	chr3R	12983460	12983540	+	9	12983509	230	85	12983500	12983529	30
21361	chr3R	12983734	12983866	+	21	12983866	154	49	12983772	12983866	95
21362	chr3R	12983956	12984037	+	14	12984037	467	200	12983966	12984037	72
21363	chr3R	12984128	12984207	+	10	12984129	329	154	12984129	12984196	68
21364	chr3R	12984313	12984314	+	1	12984314	70	70	12984314	12984314	1
21365	chr3R	12984428	12984433	+	4	12984430	53	21	12984429	12984433	5
21366	chr3R	12986013	12986105	+	14	12986063	348	82	12986045	12986087	43
21367	chr3R	12986494	12986505	+	2	12986505	29	19	12986495	12986505	11
21368	chr3R	12988850	12988979	+	10	12988913	16	4	12988851	12988976	126
21369	chr3R	12995620	12995712	+	16	12995621	533	97	12995621	12995712	92
21370	chr3R	12998039	12998142	+	21	12998081	1355	560	12998065	12998099	35
21371	chr3R	13001789	13001824	+	2	13001790	2	1	13001790	13001824	35
21372	chr3R	13002431	13002582	+	27	13002507	1430	219	13002485	13002560	76
21373	chr3R	13007795	13007800	+	3	13007798	3	1	13007796	13007800	5
21374	chr3R	13007875	13007977	+	19	13007952	76	13	13007893	13007956	64
21375	chr3R	13008158	13008219	+	8	13008208	51	31	13008189	13008219	31
21376	chr3R	13009623	13009670	+	7	13009632	22	6	13009632	13009668	37
21377	chr3R	13009779	13009938	+	40	13009878	9610	3165	13009871	13009915	45
21378	chr3R	13010561	13010570	+	2	13010570	43	31	13010562	13010570	9
21379	chr3R	13010740	13010771	+	3	13010742	87	68	13010742	13010771	30
21380	chr3R	13011616	13011725	+	29	13011652	2192	375	13011647	13011703	57
21381	chr3R	13021693	13021704	+	3	13021704	69	31	13021694	13021704	11
21382	chr3R	13025499	13025507	+	2	13025500	4	2	13025500	13025507	8
21383	chr3R	13030275	13030314	+	4	13030308	11	7	13030304	13030308	5
21384	chr3R	13030870	13030988	+	30	13030928	3687	1598	13030900	13030936	37
21385	chr3R	13044702	13044879	+	44	13044768	29370	24342	13044768	13044774	7
21386	chr3R	13044936	13044959	+	2	13044959	37	20	13044937	13044959	23
21387	chr3R	13045003	13045032	+	4	13045010	73	40	13045004	13045032	29
21388	chr3R	13045607	13045663	+	8	13045637	27	8	13045608	13045663	56
21389	chr3R	13046036	13046086	+	6	13046061	10	3	13046037	13046061	25
21390	chr3R	13046160	13046221	+	6	13046221	26	19	13046185	13046221	37
21391	chr3R	13046324	13046328	+	2	13046325	31	19	13046325	13046328	4
21392	chr3R	13046516	13046558	+	3	13046520	34	14	13046517	13046558	42
21393	chr3R	13046637	13046660	+	2	13046638	46	25	13046638	13046660	23
21394	chr3R	13046951	13046989	+	2	13046952	19	18	13046952	13046952	1
21395	chr3R	13047374	13047438	+	7	13047399	24	10	13047375	13047434	60
21396	chr3R	13052245	13052403	+	25	13052259	838	159	13052249	13052316	68
21397	chr3R	13089198	13089402	+	52	13089233	4647	794	13089233	13089306	74
21398	chr3R	13111205	13111254	+	5	13111245	146	96	13111206	13111254	49
21399	chr3R	13162370	13162487	+	22	13162401	859	239	13162401	13162456	56
21400	chr3R	13181210	13181327	+	45	13181272	18297	3670	13181253	13181296	44
21401	chr3R	13188480	13188590	+	29	13188536	2664	672	13188507	13188581	75
21402	chr3R	13191656	13191687	+	9	13191657	1168	415	13191657	13191681	25
21403	chr3R	13222244	13222337	+	17	13222273	556	341	13222273	13222294	22
21404	chr3R	13229111	13229153	+	3	13229153	18	14	13229112	13229153	42
21405	chr3R	13260359	13260367	+	3	13260360	1118	1047	13260360	13260360	1
21406	chr3R	13264364	13264438	+	7	13264368	302	116	13264368	13264394	27
21407	chr3R	13264589	13264635	+	3	13264590	12	8	13264590	13264596	7
21408	chr3R	13279857	13279861	+	2	13279861	135	134	13279861	13279861	1
21409	chr3R	13303311	13303337	+	3	13303324	3	1	13303312	13303337	26
21410	chr3R	13304768	13304773	+	2	13304769	313	297	13304769	13304769	1
21411	chr3R	13309071	13309224	+	20	13309174	1181	229	13309150	13309189	40
21412	chr3R	13309438	13309471	+	8	13309439	1169	617	13309439	13309452	14
21413	chr3R	13310515	13310558	+	3	13310522	3	1	13310516	13310558	43
21414	chr3R	13319805	13319831	+	2	13319806	2	1	13319806	13319831	26
21415	chr3R	13351941	13351969	+	2	13351942	2	1	13351942	13351969	28
21416	chr3R	13364939	13364940	+	1	13364940	510	510	13364940	13364940	1
21417	chr3R	13366608	13366613	+	3	13366612	62	31	13366609	13366613	5
21418	chr3R	13367126	13367189	+	11	13367131	263	56	13367131	13367189	59
21419	chr3R	13367558	13367562	+	2	13367562	10	6	13367559	13367562	4
21420	chr3R	13379617	13379643	+	2	13379618	29	18	13379618	13379643	26
21421	chr3R	13382035	13382235	+	69	13382169	14160	1886	13382106	13382171	66
21422	chr3R	13382651	13382658	+	2	13382658	37	31	13382652	13382658	7
21423	chr3R	13383144	13383244	+	21	13383240	3203	1496	13383212	13383240	29
21424	chr3R	13383294	13383850	+	59	13383301	1694	215	13383301	13383680	380
21425	chr3R	13383911	13383920	+	2	13383912	65	33	13383912	13383920	9
21426	chr3R	13384145	13384229	+	4	13384173	76	31	13384146	13384229	84
21427	chr3R	13384414	13384487	+	3	13384415	24	12	13384415	13384487	73
21428	chr3R	13384543	13384573	+	2	13384573	36	32	13384544	13384573	30
21429	chr3R	13384672	13384674	+	2	13384673	12	8	13384673	13384674	2
21430	chr3R	13384727	13384736	+	2	13384736	79	64	13384728	13384736	9
21431	chr3R	13384791	13384794	+	2	13384794	28	18	13384792	13384794	3
21432	chr3R	13385622	13385629	+	2	13385629	22	12	13385623	13385629	7
21433	chr3R	13425980	13425989	+	5	13425985	948	841	13425985	13425985	1
21434	chr3R	13426385	13426613	+	75	13426433	32844	8759	13426427	13426481	55
21435	chr3R	13426664	13426757	+	15	13426731	733	226	13426676	13426749	74
21436	chr3R	13426806	13426845	+	3	13426807	46	19	13426807	13426845	39
21437	chr3R	13426889	13426925	+	4	13426903	151	88	13426890	13426904	15
21438	chr3R	13427107	13427246	+	7	13427109	232	88	13427108	13427195	88
21439	chr3R	13427505	13427510	+	3	13427510	131	111	13427509	13427510	2
21440	chr3R	13427607	13427794	+	32	13427687	1520	223	13427645	13427772	128
21441	chr3R	13450470	13450474	+	2	13450471	259	253	13450471	13450471	1
21442	chr3R	13455891	13455922	+	2	13455922	3	2	13455892	13455922	31
21443	chr3R	13478210	13478291	+	22	13478247	842	191	13478233	13478277	45
21444	chr3R	13478565	13478582	+	2	13478566	2	1	13478566	13478582	17
21445	chr3R	13526943	13527011	+	7	13526973	12	4	13526949	13527011	63
21446	chr3R	13538002	13538052	+	5	13538003	70	30	13538003	13538052	50
21447	chr3R	13544049	13544058	+	4	13544050	15	10	13544050	13544054	5
21448	chr3R	13574770	13574865	+	21	13574797	731	104	13574777	13574850	74
21449	chr3R	13587719	13587738	+	2	13587720	13	9	13587720	13587738	19
21450	chr3R	13587868	13588047	+	30	13587991	882	159	13587955	13588033	79
21451	chr3R	13619062	13619225	+	19	13619108	821	306	13619093	13619123	31
21452	chr3R	13631627	13631655	+	7	13631650	58	17	13631628	13631650	23
21453	chr3R	13631879	13632159	+	65	13631961	19729	5205	13631920	13631965	46
21454	chr3R	13632427	13632492	+	5	13632477	37	32	13632468	13632477	10
21455	chr3R	13633950	13634023	+	8	13634011	12	3	13633951	13634018	68
21456	chr3R	13645653	13645686	+	3	13645654	6	3	13645654	13645686	33
21457	chr3R	13646895	13647165	+	58	13647010	10507	3881	13646968	13647010	43
21458	chr3R	13647253	13647322	+	11	13647254	383	104	13647254	13647303	50
21459	chr3R	13647381	13647383	+	2	13647383	57	45	13647382	13647383	2
21460	chr3R	13648724	13648823	+	23	13648805	2316	798	13648775	13648810	36
21461	chr3R	13648913	13648916	+	2	13648916	83	43	13648914	13648916	3
21462	chr3R	13651420	13651584	+	10	13651569	246	59	13651421	13651569	149
21463	chr3R	13651829	13651832	+	2	13651830	63	52	13651830	13651832	3
21464	chr3R	13651883	13651971	+	7	13651948	162	41	13651919	13651949	31
21465	chr3R	13652020	13652028	+	3	13652028	52	27	13652021	13652028	8
21466	chr3R	13652287	13652295	+	3	13652295	64	32	13652288	13652295	8
21467	chr3R	13652372	13652374	+	2	13652374	104	59	13652373	13652374	2
21468	chr3R	13653729	13653732	+	2	13653732	36	26	13653730	13653732	3
21469	chr3R	13661288	13661364	+	12	13661316	435	81	13661309	13661364	56
21470	chr3R	13675292	13675298	+	2	13675298	4	3	13675293	13675298	6
21471	chr3R	13676488	13676824	+	65	13676547	4784	725	13676537	13676745	209
21472	chr3R	13678673	13678676	+	2	13678674	4	2	13678674	13678676	3
21473	chr3R	13678796	13678802	+	3	13678801	14	12	13678801	13678801	1
21474	chr3R	13679231	13679296	+	8	13679266	34	13	13679242	13679290	49
21475	chr3R	13679776	13679820	+	3	13679777	93	70	13679777	13679820	44
21476	chr3R	13683907	13683973	+	14	13683942	498	105	13683925	13683945	21
21477	chr3R	13684282	13684286	+	2	13684286	10	6	13684283	13684286	4
21478	chr3R	13686229	13686230	+	1	13686230	55	55	13686230	13686230	1
21479	chr3R	13687022	13687052	+	4	13687039	49	22	13687029	13687052	24
21480	chr3R	13687408	13687570	+	18	13687501	835	429	13687477	13687502	26
21481	chr3R	13691699	13691755	+	4	13691755	32	12	13691700	13691755	56
21482	chr3R	13706730	13706733	+	3	13706733	24	19	13706731	13706733	3
21483	chr3R	13715208	13715209	+	1	13715209	136	136	13715209	13715209	1
21484	chr3R	13728677	13728678	+	1	13728678	81	81	13728678	13728678	1
21485	chr3R	13759755	13759779	+	5	13759756	12	5	13759756	13759779	24
21486	chr3R	13771601	13771602	+	1	13771602	61	61	13771602	13771602	1
21487	chr3R	13771737	13771742	+	2	13771738	4	3	13771738	13771742	5
21488	chr3R	13779506	13779709	+	55	13779607	7365	2337	13779587	13779653	67
21489	chr3R	13780947	13781013	+	16	13780998	777	123	13780965	13781010	46
21490	chr3R	13781211	13781214	+	2	13781214	7	4	13781212	13781214	3
21491	chr3R	13782275	13782582	+	33	13782355	1460	378	13782294	13782496	203
21492	chr3R	13782638	13782651	+	6	13782648	836	579	13782647	13782651	5
21493	chr3R	13782765	13782770	+	4	13782767	1050	930	13782767	13782767	1
21494	chr3R	13813103	13813109	+	2	13813109	118	89	13813104	13813109	6
21495	chr3R	13813246	13813302	+	7	13813269	101	18	13813247	13813296	50
21496	chr3R	13813717	13813721	+	2	13813718	2	1	13813718	13813721	4
21497	chr3R	13815261	13815279	+	2	13815262	2	1	13815262	13815279	18
21498	chr3R	13815334	13815363	+	5	13815363	55	39	13815335	13815363	29
21499	chr3R	13815438	13815469	+	2	13815439	7	6	13815439	13815469	31
21500	chr3R	13827936	13827953	+	4	13827937	16	12	13827937	13827949	13
21501	chr3R	13837065	13837110	+	3	13837066	62	31	13837066	13837110	45
21502	chr3R	13837273	13837313	+	3	13837313	84	49	13837274	13837313	40
21503	chr3R	13837876	13837935	+	5	13837877	30	13	13837877	13837935	59
21504	chr3R	13869381	13869489	+	6	13869489	7	2	13869382	13869489	108
21505	chr3R	13901854	13901859	+	2	13901855	97	91	13901855	13901855	1
21506	chr3R	13948395	13948497	+	8	13948427	26	10	13948403	13948474	72
21507	chr3R	13948546	13948563	+	2	13948547	2	1	13948547	13948563	17
21508	chr3R	13958791	13958975	+	34	13958870	628	135	13958809	13958904	96
21509	chr3R	13964880	13964990	+	13	13964903	301	70	13964899	13964961	63
21510	chr3R	14014065	14014139	+	5	14014136	15	6	14014066	14014139	74
21511	chr3R	14029211	14029270	+	9	14029230	6253	5158	14029230	14029234	5
21512	chr3R	14029349	14029365	+	2	14029350	6	5	14029350	14029365	16
21513	chr3R	14029448	14029505	+	5	14029505	91	38	14029449	14029505	57
21514	chr3R	14032331	14032668	+	88	14032444	13528	1473	14032374	14032583	210
21515	chr3R	14032770	14032791	+	2	14032791	22	12	14032771	14032791	21
21516	chr3R	14056947	14056955	+	3	14056948	80	37	14056948	14056952	5
21517	chr3R	14090759	14090778	+	10	14090774	1437	969	14090766	14090774	9
21518	chr3R	14094047	14094097	+	12	14094081	36	7	14094056	14094085	30
21519	chr3R	14112316	14112317	+	1	14112317	99	99	14112317	14112317	1
21520	chr3R	14112609	14112610	+	1	14112610	51	51	14112610	14112610	1
21521	chr3R	14112772	14112776	+	2	14112773	13	8	14112773	14112776	4
21522	chr3R	14122622	14122703	+	20	14122687	1382	292	14122639	14122687	49
21523	chr3R	14125776	14125845	+	19	14125784	507	77	14125784	14125839	56
21524	chr3R	14131955	14132009	+	3	14131975	9	4	14131956	14132009	54
21525	chr3R	14160842	14160863	+	2	14160843	15	14	14160843	14160843	1
21526	chr3R	14162684	14162788	+	65	14162715	64016	17659	14162712	14162757	46
21527	chr3R	14162868	14162913	+	4	14162913	34	19	14162869	14162913	45
21528	chr3R	14162992	14163041	+	12	14163002	1078	628	14162995	14163019	25
21529	chr3R	14163084	14163129	+	4	14163094	61	35	14163094	14163129	36
21530	chr3R	14213222	14213276	+	8	14213271	44	12	14213223	14213276	54
21531	chr3R	14227129	14227133	+	2	14227130	5	4	14227130	14227133	4
21532	chr3R	14257876	14257970	+	29	14257915	7754	4106	14257911	14257953	43
21533	chr3R	14258275	14258309	+	3	14258309	16	8	14258276	14258309	34
21534	chr3R	14258393	14258464	+	12	14258443	45	16	14258397	14258443	47
21535	chr3R	14260821	14260827	+	2	14260822	3	2	14260822	14260827	6
21536	chr3R	14261113	14261125	+	3	14261117	3	1	14261114	14261125	12
21537	chr3R	14262373	14262497	+	44	14262432	8413	3714	14262406	14262453	48
21538	chr3R	14262647	14262679	+	5	14262679	122	69	14262649	14262679	31
21539	chr3R	14262796	14262833	+	4	14262803	11	7	14262803	14262809	7
21540	chr3R	14265297	14265301	+	2	14265298	11	6	14265298	14265301	4
21541	chr3R	14289269	14289278	+	3	14289270	362	185	14289270	14289274	5
21542	chr3R	14298196	14298342	+	17	14298234	403	72	14298223	14298290	68
21543	chr3R	14298433	14298468	+	5	14298462	85	38	14298434	14298468	35
21544	chr3R	14298516	14298519	+	2	14298517	96	55	14298517	14298519	3
21545	chr3R	14298586	14298790	+	58	14298599	10000	2300	14298599	14298679	81
21546	chr3R	14298837	14298878	+	3	14298838	55	28	14298838	14298878	41
21547	chr3R	14300437	14300439	+	2	14300439	68	51	14300438	14300439	2
21548	chr3R	14309030	14309125	+	24	14309094	1637	844	14309080	14309105	26
21549	chr3R	14310362	14310368	+	2	14310368	125	81	14310363	14310368	6
21550	chr3R	14315390	14315448	+	3	14315431	6	3	14315391	14315448	58
21551	chr3R	14316028	14316081	+	11	14316048	890	528	14316035	14316057	23
21552	chr3R	14317594	14317843	+	49	14317685	3413	904	14317667	14317714	48
21553	chr3R	14318090	14318174	+	8	14318128	22	6	14318096	14318170	75
21554	chr3R	14326165	14326170	+	2	14326166	4	3	14326166	14326170	5
21555	chr3R	14326821	14327186	+	109	14327086	23202	4911	14326933	14327092	160
21556	chr3R	14327250	14327439	+	11	14327251	105	31	14327251	14327405	155
21557	chr3R	14328055	14328064	+	2	14328064	9	5	14328056	14328064	9
21558	chr3R	14344834	14344877	+	4	14344838	4	1	14344835	14344877	43
21559	chr3R	14346845	14346904	+	3	14346846	9	7	14346846	14346904	59
21560	chr3R	14352625	14352638	+	2	14352626	2	1	14352626	14352638	13
21561	chr3R	14375732	14375750	+	4	14375733	6	3	14375733	14375750	18
21562	chr3R	14404328	14404390	+	10	14404370	78	30	14404349	14404373	25
21563	chr3R	14459159	14459190	+	6	14459164	25	7	14459164	14459190	27
21564	chr3R	14506207	14506243	+	4	14506226	6	3	14506208	14506243	36
21565	chr3R	14511767	14511885	+	25	14511838	627	173	14511777	14511885	109
21566	chr3R	14511946	14511956	+	2	14511947	3	2	14511947	14511956	10
21567	chr3R	14515358	14515445	+	8	14515394	121	25	14515359	14515423	65
21568	chr3R	14528364	14528381	+	2	14528365	7	6	14528365	14528381	17
21569	chr3R	14574504	14574529	+	2	14574505	10	6	14574505	14574529	25
21570	chr3R	14577218	14577260	+	4	14577219	143	89	14577219	14577258	40
21571	chr3R	14596772	14596777	+	2	14596773	114	97	14596773	14596777	5
21572	chr3R	14625709	14625848	+	68	14625788	19510	4928	14625762	14625814	53
21573	chr3R	14625956	14626098	+	17	14626028	248	53	14625996	14626056	61
21574	chr3R	14630454	14630462	+	4	14630458	64	43	14630455	14630459	5
21575	chr3R	14648460	14648496	+	4	14648461	9	6	14648461	14648496	36
21576	chr3R	14656979	14657023	+	4	14657002	10	6	14656996	14657002	7
21577	chr3R	14657444	14657453	+	3	14657453	119	57	14657445	14657453	9
21578	chr3R	14659395	14659476	+	21	14659462	4506	2407	14659442	14659462	21
21579	chr3R	14659823	14659858	+	2	14659824	37	26	14659824	14659858	35
21580	chr3R	14663442	14663550	+	35	14663483	4734	798	14663466	14663514	49
21581	chr3R	14663687	14663690	+	2	14663688	32	26	14663688	14663690	3
21582	chr3R	14663829	14663831	+	2	14663831	59	48	14663830	14663831	2
21583	chr3R	14668504	14668527	+	3	14668505	28	12	14668505	14668527	23
21584	chr3R	14686869	14686873	+	2	14686870	3	2	14686870	14686873	4
21585	chr3R	14686986	14687034	+	6	14686987	85	38	14686987	14687017	31
21586	chr3R	14741580	14741705	+	27	14741629	1611	555	14741584	14741685	102
21587	chr3R	14741830	14741862	+	2	14741862	23	13	14741831	14741862	32
21588	chr3R	14749475	14749480	+	3	14749476	364	319	14749476	14749477	2
21589	chr3R	14760693	14760732	+	10	14760699	356	87	14760694	14760728	35
21590	chr3R	14781756	14781760	+	2	14781757	97	57	14781757	14781760	4
21591	chr3R	14787897	14787968	+	8	14787898	194	36	14787898	14787968	71
21592	chr3R	14796279	14796374	+	10	14796307	83	62	14796307	14796339	33
