cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
28858	chr3L	21680735	21680770	+	3	21680770	83	40	21680736	21680770	35
28859	chr3L	21681700	21681718	+	2	21681701	25	13	21681701	21681718	18
28860	chr3L	21682376	21682448	+	7	21682414	141	34	21682377	21682448	72
28861	chr3L	21685345	21685511	+	33	21685386	2488	402	21685354	21685475	122
28862	chr3L	21703575	21703642	+	10	21703611	595	215	21703611	21703622	12
28863	chr3L	21714285	21714333	+	4	21714297	51	20	21714286	21714333	48
28864	chr3L	21718126	21718238	+	14	21718175	453	154	21718145	21718224	80
28865	chr3L	21718326	21718329	+	2	21718329	38	26	21718327	21718329	3
28866	chr3L	21719142	21719164	+	3	21719143	64	37	21719143	21719164	22
28867	chr3L	21722921	21722940	+	4	21722925	264	212	21722925	21722931	7
28868	chr3L	21723405	21723457	+	7	21723409	205	92	21723409	21723457	49
28869	chr3L	21727383	21727465	+	8	21727403	146	40	21727384	21727460	77
28870	chr3L	21728157	21728246	+	5	21728158	89	28	21728158	21728246	89
28871	chr3L	21728897	21729204	+	56	21728935	4039	1617	21728935	21729092	158
28872	chr3L	21729351	21729366	+	2	21729366	26	19	21729352	21729366	15
28873	chr3L	21730057	21730078	+	3	21730078	47	20	21730058	21730078	21
28874	chr3L	21733022	21733038	+	4	21733023	101	40	21733023	21733038	16
28875	chr3L	21733914	21734190	+	25	21734152	564	87	21733920	21734152	233
28876	chr3L	21735013	21735049	+	8	21735036	286	93	21735018	21735046	29
28877	chr3L	21735195	21735247	+	3	21735211	91	36	21735196	21735247	52
28878	chr3L	21739765	21739768	+	2	21739768	40	30	21739766	21739768	3
28879	chr3L	21739934	21739940	+	2	21739935	33	19	21739935	21739940	6
28880	chr3L	21741882	21741888	+	3	21741883	275	120	21741883	21741888	6
28881	chr3L	21742535	21742585	+	5	21742566	82	22	21742536	21742585	50
28882	chr3L	21744267	21744292	+	2	21744292	27	14	21744268	21744292	25
28883	chr3L	21746853	21746875	+	2	21746854	21	11	21746854	21746875	22
28884	chr3L	21747942	21747975	+	2	21747975	25	14	21747943	21747975	33
28885	chr3L	21755837	21755855	+	2	21755838	27	15	21755838	21755855	18
28886	chr3L	21757125	21757128	+	2	21757126	26	16	21757126	21757128	3
28887	chr3L	21767185	21767362	+	21	21767256	619	91	21767229	21767301	73
28888	chr3L	21773728	21773747	+	5	21773729	162	54	21773729	21773741	13
28889	chr3L	21789646	21789706	+	11	21789673	238	46	21789673	21789706	34
28890	chr3L	21800454	21800465	+	3	21800465	36	13	21800455	21800465	11
28891	chr3L	21800549	21800564	+	2	21800564	31	21	21800550	21800564	15
28892	chr3L	21806218	21806290	+	6	21806235	142	36	21806219	21806290	72
28893	chr3L	21815296	21815451	+	18	21815431	752	430	21815348	21815433	86
28894	chr3L	21816599	21816747	+	22	21816659	1075	209	21816614	21816676	63
28895	chr3L	21821913	21821992	+	21	21821981	982	321	21821920	21821981	62
28896	chr3L	21822447	21822526	+	10	21822452	315	172	21822451	21822516	66
28897	chr3L	21823338	21823346	+	4	21823345	40	27	21823339	21823345	7
28898	chr3L	21823415	21823571	+	35	21823487	1942	319	21823444	21823506	63
28899	chr3L	21824664	21824791	+	40	21824747	949	632	21824694	21824750	57
28900	chr3L	21824939	21825062	+	31	21825010	1747	402	21824951	21825020	70
28901	chr3L	21825234	21825245	+	2	21825235	20	10	21825235	21825245	11
28902	chr3L	21825676	21825725	+	4	21825695	97	36	21825677	21825725	49
28903	chr3L	21826169	21826179	+	2	21826179	44	26	21826170	21826179	10
28904	chr3L	21826223	21826303	+	3	21826224	128	74	21826224	21826263	40
28905	chr3L	21826364	21826369	+	2	21826365	10	8	21826365	21826369	5
28906	chr3L	21826685	21826722	+	5	21826722	32	13	21826686	21826722	37
28907	chr3L	21826844	21826961	+	7	21826926	45	19	21826856	21826961	106
28908	chr3L	21827011	21827015	+	2	21827012	61	48	21827012	21827015	4
28909	chr3L	21827171	21827199	+	3	21827172	11	5	21827172	21827199	28
28910	chr3L	21827563	21827585	+	2	21827585	71	55	21827564	21827585	22
28911	chr3L	21829454	21829545	+	12	21829467	359	95	21829458	21829506	49
28912	chr3L	21832578	21832593	+	3	21832587	3	1	21832579	21832593	15
28913	chr3L	21832654	21832819	+	26	21832779	680	181	21832713	21832799	87
28914	chr3L	21833222	21833246	+	2	21833223	126	103	21833223	21833246	24
28915	chr3L	21833409	21833410	+	1	21833410	57	57	21833410	21833410	1
28916	chr3L	21835046	21835070	+	3	21835049	50	27	21835047	21835070	24
28917	chr3L	21835485	21835507	+	2	21835507	30	20	21835486	21835507	22
28918	chr3L	21835548	21835560	+	2	21835560	24	14	21835549	21835560	12
28919	chr3L	21839092	21839199	+	5	21839144	99	36	21839093	21839199	107
28920	chr3L	21861613	21861673	+	5	21861640	268	196	21861640	21861651	12
28921	chr3L	21879567	21879614	+	9	21879610	291	228	21879578	21879610	33
28922	chr3L	21879656	21879666	+	4	21879657	26	10	21879657	21879666	10
28923	chr3L	21907060	21907064	+	2	21907064	48	33	21907061	21907064	4
28924	chr3L	21907637	21907660	+	5	21907658	51	16	21907638	21907658	21
28925	chr3L	21907700	21907718	+	2	21907701	50	33	21907701	21907718	18
28926	chr3L	21925683	21925696	+	2	21925696	4	3	21925684	21925696	13
28927	chr3L	21934757	21934854	+	8	21934788	317	89	21934784	21934824	41
28928	chr3L	21942199	21942256	+	10	21942221	194	63	21942220	21942235	16
28929	chr3L	21944727	21944731	+	2	21944728	40	30	21944728	21944731	4
28930	chr3L	21944816	21944821	+	2	21944821	118	96	21944817	21944821	5
28931	chr3L	21944880	21945060	+	14	21945024	550	197	21944963	21945037	75
28932	chr3L	21948692	21948696	+	2	21948693	27	14	21948693	21948696	4
28933	chr3L	21948846	21948947	+	13	21948907	346	83	21948866	21948932	67
28934	chr3L	21949814	21949826	+	4	21949817	18	9	21949816	21949826	11
28935	chr3L	21949866	21949897	+	6	21949867	36	14	21949867	21949892	26
28936	chr3L	21950230	21950251	+	2	21950231	22	11	21950231	21950251	21
28937	chr3L	21953619	21953678	+	6	21953643	106	24	21953620	21953678	59
28938	chr3L	21955111	21955112	+	1	21955112	88	88	21955112	21955112	1
28939	chr3L	21961828	21961837	+	2	21961837	54	42	21961829	21961837	9
28940	chr3L	21962395	21962400	+	2	21962400	40	33	21962396	21962400	5
28941	chr3L	21964874	21964934	+	5	21964883	64	21	21964875	21964934	60
28942	chr3L	21972001	21972060	+	8	21972050	286	176	21972037	21972050	14
28943	chr3L	21980516	21980537	+	3	21980517	56	35	21980517	21980537	21
28944	chr3L	21986553	21986579	+	7	21986575	251	108	21986565	21986577	13
28945	chr3L	21989524	21989570	+	9	21989564	228	61	21989527	21989566	40
28946	chr3L	21990889	21990893	+	2	21990890	118	103	21990890	21990893	4
28947	chr3L	21990935	21990949	+	2	21990949	34	20	21990936	21990949	14
28948	chr3L	21995659	21995698	+	3	21995672	42	19	21995660	21995698	39
28949	chr3L	22001343	22001371	+	2	22001344	26	16	22001344	22001371	28
28950	chr3L	22001798	22001892	+	13	22001881	440	87	22001799	22001889	91
28951	chr3L	22020290	22020350	+	15	22020336	734	137	22020291	22020338	48
28952	chr3L	22024079	22024082	+	2	22024082	43	32	22024080	22024082	3
28953	chr3L	22027875	22027885	+	2	22027876	28	15	22027876	22027885	10
28954	chr3L	22040476	22040523	+	5	22040523	118	38	22040477	22040523	47
28955	chr3L	22040569	22040573	+	2	22040570	37	25	22040570	22040573	4
28956	chr3L	22044447	22044488	+	4	22044466	64	24	22044448	22044488	41
28957	chr3L	22052340	22052404	+	9	22052400	154	30	22052341	22052400	60
28958	chr3L	22053528	22053552	+	4	22053539	62	19	22053529	22053552	24
28959	chr3L	22059160	22059176	+	3	22059165	72	34	22059161	22059176	16
28960	chr3L	22060838	22061052	+	20	22061000	1298	563	22060971	22061031	61
28961	chr3L	22063753	22063810	+	12	22063787	493	146	22063765	22063805	41
28962	chr3L	22065877	22066013	+	30	22065951	3220	645	22065913	22065974	62
28963	chr3L	22066122	22066200	+	10	22066127	298	135	22066126	22066170	45
28964	chr3L	22066526	22066529	+	3	22066527	113	48	22066527	22066529	3
28965	chr3L	22070821	22070859	+	4	22070859	182	133	22070855	22070859	5
28966	chr3L	22071574	22071633	+	7	22071626	182	88	22071599	22071631	33
28967	chr3L	22072359	22072362	+	2	22072360	13	7	22072360	22072362	3
28968	chr3L	22074072	22074196	+	15	22074190	565	129	22074077	22074190	114
28969	chr3L	22076032	22076197	+	58	22076107	8527	1943	22076087	22076115	29
28970	chr3L	22076246	22076266	+	2	22076266	26	16	22076247	22076266	20
28971	chr3L	22076317	22076325	+	4	22076322	180	119	22076322	22076325	4
28972	chr3L	22076397	22076436	+	5	22076428	120	49	22076402	22076436	35
28973	chr3L	22076480	22076483	+	2	22076483	78	51	22076481	22076483	3
28974	chr3L	22076586	22076704	+	9	22076612	164	33	22076612	22076704	93
28975	chr3L	22076829	22076929	+	19	22076907	609	146	22076854	22076913	60
28976	chr3L	22077012	22077050	+	7	22077050	189	66	22077014	22077050	37
28977	chr3L	22077111	22077145	+	3	22077145	39	18	22077112	22077145	34
28978	chr3L	22081755	22081812	+	4	22081812	63	24	22081756	22081812	57
28979	chr3L	22082667	22082675	+	2	22082675	32	20	22082668	22082675	8
28980	chr3L	22082811	22082824	+	7	22082819	119	62	22082815	22082824	10
28981	chr3L	22082871	22082904	+	3	22082887	28	17	22082872	22082887	16
28982	chr3L	22092383	22092386	+	2	22092386	40	26	22092384	22092386	3
28983	chr3L	22094682	22094753	+	9	22094753	185	40	22094683	22094753	71
28984	chr3L	22109452	22109546	+	9	22109513	192	58	22109459	22109546	88
28985	chr3L	22109675	22109718	+	3	22109714	45	25	22109676	22109718	43
28986	chr3L	22121817	22122000	+	27	22121984	769	150	22121875	22122000	126
28987	chr3L	22128806	22128857	+	10	22128826	221	41	22128816	22128854	39
28988	chr3L	22131012	22131035	+	4	22131013	85	44	22131013	22131035	23
28989	chr3L	22133498	22133530	+	3	22133507	173	135	22133499	22133507	9
28990	chr3L	22136091	22136092	+	1	22136092	85	85	22136092	22136092	1
28991	chr3L	22140361	22140378	+	2	22140362	29	15	22140362	22140378	17
28992	chr3L	22151439	22151445	+	2	22151445	53	40	22151440	22151445	6
28993	chr3L	22153153	22153168	+	2	22153168	27	15	22153154	22153168	15
28994	chr3L	22154340	22154389	+	3	22154376	35	15	22154341	22154389	49
28995	chr3L	22166231	22166259	+	4	22166259	74	25	22166232	22166259	28
28996	chr3L	22169645	22169675	+	2	22169675	40	29	22169646	22169675	30
28997	chr3L	22169922	22169981	+	5	22169967	75	22	22169923	22169981	59
28998	chr3L	22171041	22171047	+	2	22171047	56	46	22171042	22171047	6
28999	chr3L	22174030	22174066	+	2	22174031	4	2	22174031	22174066	36
29000	chr3L	22178378	22178401	+	2	22178401	51	37	22178379	22178401	23
29001	chr3L	22182674	22182694	+	5	22182681	91	27	22182675	22182694	20
29002	chr3L	22197378	22197474	+	17	22197440	918	176	22197383	22197474	92
29003	chr3L	22197577	22197607	+	2	22197578	31	19	22197578	22197607	30
29004	chr3L	22197707	22197867	+	14	22197771	230	53	22197741	22197834	94
29005	chr3L	22206459	22206463	+	2	22206460	35	25	22206460	22206463	4
29006	chr3L	22213533	22213560	+	2	22213560	35	24	22213534	22213560	27
29007	chr3L	22214547	22214614	+	4	22214614	63	20	22214548	22214614	67
29008	chr3L	22220679	22220791	+	10	22220765	211	39	22220680	22220765	86
29009	chr3L	22231263	22231281	+	2	22231264	29	16	22231264	22231281	18
29010	chr3L	22247360	22247422	+	3	22247394	44	21	22247361	22247422	62
29011	chr3L	22252504	22252539	+	5	22252539	93	34	22252505	22252539	35
29012	chr3L	22257206	22257254	+	10	22257218	221	52	22257218	22257249	32
29013	chr3L	22260152	22260178	+	2	22260178	42	22	22260153	22260178	26
29014	chr3L	22260386	22260402	+	3	22260389	35	15	22260387	22260402	16
29015	chr3L	22260999	22261111	+	10	22261053	145	27	22261018	22261083	66
29016	chr3L	22262975	22262999	+	2	22262999	48	32	22262976	22262999	24
29017	chr3L	22263357	22263551	+	25	22263422	481	117	22263389	22263526	138
29018	chr3L	22263685	22263767	+	7	22263686	157	44	22263686	22263767	82
29019	chr3L	22264118	22264124	+	2	22264119	34	21	22264119	22264124	6
29020	chr3L	22264187	22264215	+	2	22264188	60	45	22264188	22264215	28
29021	chr3L	22264507	22264517	+	2	22264517	23	12	22264508	22264517	10
29022	chr3L	22265186	22265191	+	2	22265187	51	40	22265187	22265191	5
29023	chr3L	22265266	22265305	+	2	22265305	23	13	22265267	22265305	39
29024	chr3L	22265397	22265503	+	8	22265398	292	127	22265398	22265489	92
29025	chr3L	22267241	22267268	+	2	22267242	42	32	22267242	22267268	27
29026	chr3L	22267334	22267383	+	4	22267383	14	6	22267335	22267383	49
29027	chr3L	22267507	22267733	+	42	22267568	1338	238	22267568	22267679	112
29028	chr3L	22268729	22268730	+	1	22268730	52	52	22268730	22268730	1
29029	chr3L	22270743	22270786	+	3	22270744	12	6	22270744	22270786	43
29030	chr3L	22271143	22271340	+	40	22271194	936	449	22271194	22271326	133
29031	chr3L	22271678	22271681	+	2	22271679	35	26	22271679	22271681	3
29032	chr3L	22277008	22277056	+	3	22277056	66	30	22277009	22277056	48
29033	chr3L	22277292	22277434	+	36	22277335	1980	818	22277329	22277373	45
29034	chr3L	22277489	22277565	+	4	22277490	24	13	22277490	22277565	76
29035	chr3L	22278546	22278573	+	5	22278560	162	89	22278547	22278573	27
29036	chr3L	22278835	22278868	+	2	22278868	21	11	22278836	22278868	33
29037	chr3L	22278926	22278978	+	5	22278959	149	89	22278949	22278978	30
29038	chr3L	22279018	22279152	+	14	22279112	485	166	22279043	22279139	97
29039	chr3L	22282657	22282718	+	3	22282691	82	43	22282658	22282718	61
29040	chr3L	22286904	22286933	+	3	22286905	53	21	22286905	22286933	29
29041	chr3L	22287927	22287941	+	2	22287941	58	48	22287928	22287941	14
29042	chr3L	22288647	22288719	+	14	22288670	305	62	22288655	22288719	65
29043	chr3L	22288764	22288816	+	7	22288790	100	37	22288765	22288816	52
29044	chr3L	22319689	22319770	+	7	22319744	126	38	22319712	22319752	41
29045	chr3L	22329156	22329163	+	2	22329157	61	53	22329157	22329163	7
29046	chr3L	22329686	22329850	+	66	22329802	12931	5415	22329776	22329808	33
29047	chr3L	22330047	22330091	+	8	22330091	190	71	22330070	22330091	22
29048	chr3L	22358556	22358588	+	6	22358581	270	62	22358557	22358588	32
29049	chr3L	22358961	22359015	+	5	22359012	88	38	22358962	22359015	54
29050	chr3L	22374008	22374068	+	9	22374039	24	7	22374009	22374045	37
29051	chr3L	22374449	22374459	+	2	22374450	88	72	22374450	22374459	10
29052	chr3L	22375547	22375564	+	2	22375564	150	120	22375548	22375564	17
29053	chr3L	22377611	22377632	+	2	22377612	49	34	22377612	22377632	21
29054	chr3L	22381203	22381276	+	20	22381250	873	226	22381221	22381263	43
29055	chr3L	22399171	22399214	+	5	22399176	95	29	22399172	22399214	43
29056	chr3L	22399448	22399566	+	10	22399496	216	60	22399479	22399539	61
29057	chr3L	22404078	22404219	+	10	22404190	229	53	22404118	22404200	83
29058	chr3L	22411626	22411644	+	2	22411644	22	12	22411627	22411644	18
29059	chr3L	22411686	22411793	+	11	22411756	254	64	22411728	22411774	47
29060	chr3L	22420663	22420667	+	2	22420667	40	25	22420664	22420667	4
29061	chr3L	22425222	22425245	+	3	22425223	92	48	22425223	22425245	23
29062	chr3L	22425526	22425539	+	2	22425539	32	20	22425527	22425539	13
29063	chr3L	22427617	22427674	+	4	22427674	57	17	22427618	22427674	57
29064	chr3L	22445565	22445588	+	2	22445588	39	27	22445566	22445588	23
29065	chr3L	22450645	22450663	+	2	22450646	5	4	22450646	22450663	18
29066	chr3L	22460689	22460714	+	2	22460714	39	29	22460690	22460714	25
29067	chr3L	22465552	22465610	+	11	22465596	22	3	22465556	22465610	55
29068	chr3L	22466801	22466837	+	6	22466833	240	140	22466832	22466837	6
29069	chr3L	22468397	22468470	+	13	22468425	541	162	22468402	22468453	52
29070	chr3L	22469269	22469328	+	6	22469270	142	31	22469270	22469328	59
29071	chr3L	22470586	22470587	+	1	22470587	80	80	22470587	22470587	1
29072	chr3L	22472072	22472147	+	4	22472092	91	58	22472092	22472147	56
29073	chr3L	22472854	22472892	+	7	22472889	155	33	22472855	22472889	35
29074	chr3L	22474778	22474779	+	1	22474779	55	55	22474779	22474779	1
29075	chr3L	22487921	22487935	+	3	22487935	33	13	22487922	22487935	14
29076	chr3L	22496392	22496506	+	18	22496469	1403	180	22496430	22496502	73
29077	chr3L	22498260	22498351	+	13	22498329	197	34	22498300	22498351	52
29078	chr3L	22498401	22498406	+	2	22498402	20	10	22498402	22498406	5
29079	chr3L	22501478	22501535	+	6	22501535	57	21	22501479	22501535	57
29080	chr3L	22501835	22501891	+	4	22501836	90	53	22501836	22501891	56
29081	chr3L	22502041	22502194	+	29	22502135	932	120	22502094	22502178	85
29082	chr3L	22504217	22504287	+	6	22504268	19	6	22504221	22504287	67
29083	chr3L	22510181	22510358	+	30	22510266	443	52	22510236	22510318	83
29084	chr3L	22514762	22514793	+	2	22514793	69	59	22514763	22514793	31
29085	chr3L	22538281	22538288	+	2	22538282	30	18	22538282	22538288	7
29086	chr3L	22548338	22548490	+	41	22548429	2921	444	22548398	22548435	38
29087	chr3L	22548629	22548673	+	3	22548669	58	25	22548630	22548673	44
29088	chr3L	22550150	22550360	+	34	22550223	411	50	22550210	22550332	123
29089	chr3L	22550766	22550804	+	2	22550804	28	17	22550767	22550804	38
29090	chr3L	22550847	22550956	+	10	22550863	212	49	22550848	22550933	86
29091	chr3L	22551064	22551078	+	2	22551078	41	25	22551065	22551078	14
29092	chr3L	22551118	22551139	+	3	22551139	70	42	22551119	22551139	21
29093	chr3L	22551435	22551438	+	2	22551436	8	7	22551436	22551438	3
29094	chr3L	22552752	22552806	+	5	22552771	72	20	22552753	22552806	54
29095	chr3L	22554326	22554349	+	3	22554345	126	86	22554345	22554349	5
29096	chr3L	22568783	22568891	+	25	22568847	1468	444	22568813	22568878	66
29097	chr3L	22575665	22575687	+	3	22575684	47	25	22575666	22575687	22
29098	chr3L	22584258	22584306	+	7	22584306	301	77	22584259	22584306	48
29099	chr3L	22584489	22584612	+	16	22584565	471	171	22584520	22584600	81
29100	chr3L	22589990	22590047	+	3	22589991	72	36	22589991	22590047	57
29101	chr3L	22591770	22591775	+	2	22591775	68	58	22591771	22591775	5
29102	chr3L	22594841	22594892	+	3	22594892	65	27	22594842	22594892	51
29103	chr3L	22602818	22602855	+	3	22602822	59	35	22602819	22602855	37
29104	chr3L	22603435	22603482	+	4	22603436	72	33	22603436	22603482	47
29105	chr3L	22606249	22606438	+	54	22606367	5635	1438	22606338	22606412	75
29106	chr3L	22606480	22606491	+	5	22606481	24	11	22606481	22606491	11
29107	chr3L	22607491	22607627	+	12	22607499	310	46	22607495	22607604	110
29108	chr3L	22607805	22607926	+	7	22607900	138	56	22607859	22607926	68
29109	chr3L	22608072	22608079	+	2	22608079	30	19	22608073	22608079	7
29110	chr3L	22615547	22615646	+	8	22615585	130	32	22615557	22615635	79
29111	chr3L	22630791	22630807	+	2	22630792	27	16	22630792	22630807	16
29112	chr3L	22632598	22632700	+	12	22632643	459	90	22632622	22632689	68
29113	chr3L	22649126	22649249	+	12	22649200	349	67	22649145	22649249	105
29114	chr3L	22649436	22649522	+	9	22649514	257	85	22649437	22649521	85
29115	chr3L	22649631	22649636	+	2	22649636	36	24	22649632	22649636	5
29116	chr3L	22649694	22649743	+	5	22649696	368	242	22649695	22649740	46
29117	chr3L	22651971	22652007	+	2	22651972	34	20	22651972	22652007	36
29118	chr3L	22662197	22662268	+	5	22662230	269	172	22662198	22662235	38
29119	chr3L	22662366	22662435	+	9	22662367	511	236	22662367	22662399	33
29120	chr3L	22668014	22668035	+	5	22668035	99	50	22668015	22668035	21
29121	chr3L	22670525	22670559	+	3	22670526	55	26	22670526	22670559	34
29122	chr3L	22676692	22676761	+	8	22676693	309	92	22676693	22676728	36
29123	chr3L	22687127	22687354	+	48	22687238	3519	772	22687193	22687274	82
29124	chr3L	22687447	22687495	+	5	22687448	104	51	22687448	22687464	17
29125	chr3L	22687999	22688007	+	2	22688007	30	16	22688000	22688007	8
29126	chr3L	22689713	22689741	+	4	22689724	70	28	22689714	22689741	28
29127	chr3L	22694110	22694160	+	4	22694111	78	29	22694111	22694160	50
29128	chr3L	22695504	22695591	+	8	22695562	24	9	22695537	22695583	47
29129	chr3L	22695823	22695959	+	34	22695942	551	116	22695865	22695942	78
29130	chr3L	22697907	22697973	+	8	22697941	122	54	22697912	22697963	52
29131	chr3L	22699145	22699325	+	14	22699207	572	151	22699179	22699279	101
29132	chr3L	22699367	22699527	+	10	22699429	249	47	22699410	22699527	118
29133	chr3L	22708105	22708219	+	30	22708175	2564	730	22708129	22708189	61
29134	chr3L	22712156	22712211	+	6	22712208	309	122	22712160	22712211	52
29135	chr3L	22712296	22712315	+	2	22712315	49	28	22712297	22712315	19
29136	chr3L	22716502	22716647	+	12	22716503	248	55	22716503	22716617	115
29137	chr3L	22716931	22717008	+	11	22716965	768	173	22716954	22717001	48
29138	chr3L	22717276	22717280	+	2	22717277	38	19	22717277	22717280	4
29139	chr3L	22717729	22717795	+	4	22717740	29	16	22717740	22717795	56
29140	chr3L	22717939	22717967	+	3	22717940	77	34	22717940	22717967	28
29141	chr3L	22720144	22720150	+	2	22720150	29	15	22720145	22720150	6
29142	chr3L	22721174	22721273	+	14	22721215	167	35	22721182	22721265	84
29143	chr3L	22721727	22721750	+	4	22721747	78	43	22721728	22721750	23
29144	chr3L	22724199	22724482	+	50	22724482	1808	363	22724245	22724482	238
29145	chr3L	22724581	22724818	+	33	22724790	1207	158	22724598	22724809	212
29146	chr3L	22724999	22725030	+	2	22725000	30	19	22725000	22725030	31
29147	chr3L	22725295	22725353	+	4	22725338	147	77	22725296	22725353	58
29148	chr3L	22725734	22725755	+	2	22725735	42	28	22725735	22725755	21
29149	chr3L	22727594	22727627	+	4	22727597	79	34	22727595	22727627	33
29150	chr3L	22727997	22728036	+	3	22728036	9	5	22727998	22728036	39
29151	chr3L	22728081	22728162	+	15	22728121	433	120	22728103	22728147	45
29152	chr3L	22728205	22728310	+	13	22728252	210	35	22728212	22728270	59
29153	chr3L	22729484	22729590	+	14	22729583	399	68	22729501	22729586	86
29154	chr3L	22729654	22729799	+	34	22729771	594	67	22729698	22729788	91
29155	chr3L	22730744	22730808	+	7	22730761	270	130	22730758	22730808	51
29156	chr3L	22731157	22731161	+	2	22731161	28	17	22731158	22731161	4
29157	chr3L	22732557	22732584	+	5	22732577	106	46	22732558	22732584	27
29158	chr3L	22735491	22735606	+	19	22735548	622	219	22735523	22735583	61
29159	chr3L	22739629	22739681	+	3	22739681	40	15	22739630	22739681	52
29160	chr3L	22739983	22740113	+	6	22740019	332	232	22740016	22740040	25
29161	chr3L	22740861	22740904	+	4	22740880	106	43	22740862	22740904	43
29162	chr3L	22741756	22741801	+	4	22741800	64	35	22741757	22741800	44
29163	chr3L	22741982	22742124	+	11	22742043	262	59	22741983	22742112	130
29164	chr3L	22749391	22749490	+	21	22749446	551	126	22749398	22749472	75
29165	chr3L	22749672	22749717	+	4	22749717	70	28	22749673	22749717	45
29166	chr3L	22752372	22752381	+	2	22752373	41	22	22752373	22752381	9
29167	chr3L	22756674	22756689	+	3	22756689	110	52	22756675	22756689	15
29168	chr3L	22759912	22760011	+	24	22759960	1632	667	22759948	22759979	32
29169	chr3L	22773537	22773539	+	2	22773538	126	116	22773538	22773538	1
29170	chr3L	22773644	22773686	+	5	22773676	90	31	22773645	22773686	42
29171	chr3L	22781764	22781817	+	10	22781782	281	70	22781780	22781809	30
29172	chr3L	22783452	22783480	+	2	22783480	23	13	22783453	22783480	28
29173	chr3L	22783523	22783701	+	9	22783643	155	33	22783562	22783676	115
29174	chr3L	22783758	22783782	+	2	22783759	21	11	22783759	22783782	24
29175	chr3L	22784036	22784083	+	6	22784037	192	77	22784037	22784080	44
29176	chr3L	22784292	22784311	+	3	22784308	41	17	22784293	22784311	19
29177	chr3L	22784411	22784447	+	2	22784412	22	11	22784412	22784447	36
29178	chr3L	22788380	22788646	+	68	22788449	11070	3400	22788449	22788496	48
29179	chr3L	22788809	22788812	+	2	22788810	37	27	22788810	22788812	3
29180	chr3L	22798724	22798768	+	7	22798767	103	49	22798742	22798768	27
29181	chr3L	22834257	22834319	+	5	22834280	85	22	22834258	22834319	62
29182	chr3L	22837004	22837167	+	43	22837106	680	131	22837042	22837129	88
29183	chr3L	22837627	22837630	+	2	22837628	2	1	22837628	22837630	3
29184	chr3L	22837719	22837740	+	2	22837720	4	2	22837720	22837740	21
29185	chr3L	22850041	22850117	+	13	22850090	590	212	22850054	22850096	43
29186	chr3L	22852727	22852729	+	2	22852729	26	15	22852728	22852729	2
29187	chr3L	22853010	22853098	+	6	22853011	142	45	22853011	22853098	88
29188	chr3L	22855608	22855631	+	2	22855609	26	14	22855609	22855631	23
29189	chr3L	22860661	22860796	+	26	22860742	1947	416	22860686	22860742	57
29190	chr3L	22860837	22860838	+	1	22860838	53	53	22860838	22860838	1
29191	chr3L	22860917	22860937	+	2	22860918	25	15	22860918	22860937	20
29192	chr3L	22863713	22863990	+	75	22863859	5108	624	22863776	22863944	169
29193	chr3L	22864675	22864903	+	86	22864848	15835	3642	22864761	22864848	88
29194	chr3L	22865209	22865222	+	2	22865210	26	14	22865210	22865222	13
29195	chr3L	22865290	22865596	+	112	22865472	13655	1968	22865424	22865487	64
29196	chr3L	22865672	22865684	+	2	22865684	39	21	22865673	22865684	12
29197	chr3L	22865740	22865864	+	15	22865812	350	80	22865769	22865862	94
29198	chr3L	22867110	22867145	+	2	22867111	16	14	22867111	22867145	35
29199	chr3L	22872213	22872271	+	4	22872231	66	25	22872231	22872271	41
29200	chr3L	22872509	22872542	+	2	22872542	47	32	22872510	22872542	33
29201	chr3L	22875923	22876002	+	22	22875970	952	192	22875938	22875988	51
29202	chr3L	22879244	22879348	+	16	22879316	213	81	22879250	22879326	77
29203	chr3L	22880040	22880089	+	4	22880089	60	24	22880041	22880089	49
29204	chr3L	22889261	22889264	+	3	22889263	117	109	22889263	22889263	1
29205	chr3L	22891450	22891477	+	4	22891471	68	30	22891451	22891477	27
29206	chr3L	22892786	22892833	+	4	22892833	89	44	22892787	22892833	47
29207	chr3L	22899176	22899180	+	2	22899180	101	83	22899177	22899180	4
29208	chr3L	22901913	22901936	+	2	22901936	26	18	22901914	22901936	23
29209	chr3L	22903580	22903624	+	5	22903581	84	36	22903581	22903624	44
29210	chr3L	22903830	22903839	+	3	22903839	67	43	22903831	22903839	9
29211	chr3L	22908963	22908975	+	3	22908964	94	37	22908964	22908975	12
29212	chr3L	22910469	22910475	+	3	22910470	21	8	22910470	22910475	6
29213	chr3L	22911987	22912012	+	2	22911988	32	22	22911988	22912012	25
29214	chr3L	22920448	22920541	+	20	22920509	942	218	22920476	22920527	52
29215	chr3L	22921124	22921153	+	4	22921150	139	46	22921125	22921153	29
29216	chr3L	22923017	22923113	+	10	22923047	242	48	22923030	22923113	84
29217	chr3L	22934939	22935127	+	12	22934979	194	43	22934962	22935127	166
29218	chr3L	22947690	22947740	+	6	22947711	11	4	22947691	22947740	50
29219	chr3L	22960068	22960110	+	4	22960069	10	4	22960069	22960103	35
29220	chr3L	22962018	22962147	+	27	22962047	654	58	22962040	22962117	78
29221	chr3L	22987572	22987574	+	2	22987573	3	2	22987573	22987574	2
29222	chr3L	22987624	22987628	+	3	22987625	11	5	22987625	22987628	4
