cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
30433	chr3R	6300732	6300738	+	3	6300737	3	1	6300733	6300738	6
30434	chr3R	6304467	6304470	+	2	6304468	3	2	6304468	6304470	3
30435	chr3R	6315529	6315541	+	2	6315541	3	2	6315530	6315541	12
30436	chr3R	6326884	6326948	+	11	6326928	37	19	6326885	6326930	46
30437	chr3R	6327306	6327308	+	2	6327308	15	11	6327307	6327308	2
30438	chr3R	6341338	6341426	+	16	6341412	43	6	6341369	6341425	57
30439	chr3R	6342671	6342689	+	4	6342672	55	15	6342672	6342689	18
30440	chr3R	6342744	6342894	+	37	6342875	2542	717	6342855	6342882	28
30441	chr3R	6343015	6343017	+	2	6343017	75	53	6343016	6343017	2
30442	chr3R	6343641	6343763	+	42	6343763	1031	108	6343675	6343763	89
30443	chr3R	6343844	6343929	+	42	6343890	2453	648	6343879	6343902	24
30444	chr3R	6344987	6345112	+	66	6345096	4136	728	6345045	6345096	52
30445	chr3R	6347480	6347529	+	14	6347521	52	15	6347485	6347525	41
30446	chr3R	6349930	6349941	+	4	6349939	5	2	6349931	6349941	11
30447	chr3R	6350534	6350575	+	7	6350575	18	7	6350535	6350575	41
30448	chr3R	6354354	6354356	+	2	6354355	265	135	6354355	6354356	2
30449	chr3R	6355287	6355306	+	3	6355288	11	8	6355288	6355291	4
30450	chr3R	6357320	6357324	+	2	6357321	24	14	6357321	6357324	4
30451	chr3R	6357493	6357628	+	12	6357510	116	36	6357510	6357573	64
30452	chr3R	6358418	6358422	+	2	6358419	60	56	6358419	6358419	1
30453	chr3R	6359203	6359208	+	3	6359204	16	12	6359204	6359208	5
30454	chr3R	6359518	6359710	+	92	6359665	814	169	6359636	6359704	69
30455	chr3R	6359776	6359786	+	3	6359777	14	8	6359777	6359786	10
30456	chr3R	6359850	6360062	+	56	6360050	344	95	6359949	6360054	106
30457	chr3R	6360242	6360248	+	2	6360248	22	19	6360243	6360248	6
30458	chr3R	6365238	6365242	+	3	6365242	15	11	6365239	6365242	4
30459	chr3R	6369831	6369838	+	2	6369838	11	9	6369832	6369838	7
30460	chr3R	6370243	6370259	+	3	6370255	15	10	6370244	6370259	16
30461	chr3R	6370870	6370939	+	34	6370909	349	121	6370880	6370913	34
30462	chr3R	6377341	6377348	+	2	6377348	34	30	6377342	6377348	7
30463	chr3R	6378113	6378193	+	26	6378193	1050	681	6378130	6378193	64
30464	chr3R	6381321	6381326	+	3	6381322	37	17	6381322	6381326	5
30465	chr3R	6381375	6381505	+	67	6381501	2752	812	6381392	6381501	110
30466	chr3R	6381603	6381605	+	2	6381604	24	13	6381604	6381605	2
30467	chr3R	6381711	6382029	+	167	6381868	6765	840	6381806	6382021	216
30468	chr3R	6382439	6382633	+	75	6382604	2498	1238	6382485	6382604	120
30469	chr3R	6383074	6383111	+	2	6383111	210	199	6383111	6383111	1
30470	chr3R	6383180	6383182	+	2	6383182	73	64	6383181	6383182	2
30471	chr3R	6384953	6384955	+	2	6384955	52	47	6384955	6384955	1
30472	chr3R	6387458	6387509	+	31	6387501	890	269	6387486	6387504	19
30473	chr3R	6387571	6387819	+	74	6387789	4257	1701	6387686	6387794	109
30474	chr3R	6387866	6387874	+	2	6387867	24	14	6387867	6387874	8
30475	chr3R	6387921	6387975	+	10	6387974	205	48	6387924	6387974	51
30476	chr3R	6388256	6388310	+	12	6388306	508	198	6388260	6388308	49
30477	chr3R	6400182	6400196	+	6	6400184	41	16	6400183	6400192	10
30478	chr3R	6404802	6404830	+	6	6404828	233	148	6404811	6404828	18
30479	chr3R	6407235	6407250	+	4	6407246	111	54	6407236	6407250	15
30480	chr3R	6407618	6407667	+	6	6407619	97	33	6407619	6407667	49
30481	chr3R	6407731	6407736	+	2	6407732	300	281	6407732	6407732	1
30482	chr3R	6424032	6424111	+	12	6424105	161	88	6424075	6424111	37
30483	chr3R	6424910	6424926	+	4	6424923	19	13	6424922	6424923	2
30484	chr3R	6437024	6437039	+	4	6437026	27	12	6437025	6437039	15
30485	chr3R	6437098	6437190	+	11	6437152	138	36	6437152	6437187	36
30486	chr3R	6437246	6437316	+	48	6437312	627	124	6437269	6437312	44
30487	chr3R	6437362	6437370	+	3	6437364	25	11	6437363	6437370	8
30488	chr3R	6437525	6437615	+	33	6437606	3311	2565	6437604	6437606	3
30489	chr3R	6437656	6437673	+	2	6437657	9	5	6437657	6437673	17
30490	chr3R	6437933	6437935	+	2	6437934	14	9	6437934	6437935	2
30491	chr3R	6440125	6440128	+	2	6440126	30	17	6440126	6440128	3
30492	chr3R	6443249	6443383	+	46	6443357	965	152	6443298	6443378	81
30493	chr3R	6445969	6445996	+	4	6445996	161	150	6445996	6445996	1
30494	chr3R	6447622	6447718	+	19	6447718	370	131	6447670	6447718	49
30495	chr3R	6447763	6447765	+	2	6447765	22	19	6447764	6447765	2
30496	chr3R	6447898	6447900	+	2	6447899	7	4	6447899	6447900	2
30497	chr3R	6447982	6448007	+	10	6448006	111	38	6448000	6448007	8
30498	chr3R	6456566	6456568	+	2	6456568	3	2	6456567	6456568	2
30499	chr3R	6456880	6456895	+	4	6456885	4	1	6456881	6456895	15
30500	chr3R	6457236	6457264	+	4	6457264	18	8	6457237	6457264	28
30501	chr3R	6457735	6457739	+	2	6457736	6	4	6457736	6457739	4
30502	chr3R	6458541	6458566	+	3	6458542	12	5	6458542	6458566	25
30503	chr3R	6458645	6458657	+	2	6458657	15	10	6458646	6458657	12
30504	chr3R	6458699	6458828	+	110	6458822	2181	135	6458731	6458820	90
30505	chr3R	6461033	6461049	+	4	6461049	27	12	6461034	6461049	16
30506	chr3R	6470872	6470906	+	9	6470893	52	13	6470891	6470906	16
30507	chr3R	6470954	6470984	+	18	6470982	292	182	6470964	6470982	19
30508	chr3R	6494341	6494346	+	2	6494342	19	10	6494342	6494346	5
30509	chr3R	6495017	6495031	+	2	6495031	28	15	6495018	6495031	14
30510	chr3R	6517386	6517421	+	7	6517402	23	6	6517389	6517411	23
30511	chr3R	6521760	6521768	+	2	6521768	4	3	6521761	6521768	8
30512	chr3R	6523216	6523274	+	9	6523257	12	4	6523233	6523271	39
30513	chr3R	6528663	6528764	+	19	6528748	112	55	6528694	6528748	55
30514	chr3R	6532108	6532128	+	2	6532109	3	2	6532109	6532128	20
30515	chr3R	6549691	6550034	+	192	6549920	22187	3105	6549848	6549971	124
30516	chr3R	6550178	6550185	+	2	6550179	81	71	6550179	6550185	7
30517	chr3R	6563453	6563457	+	2	6563457	5	3	6563454	6563457	4
30518	chr3R	6563568	6563572	+	2	6563572	5	4	6563569	6563572	4
30519	chr3R	6564010	6564013	+	2	6564011	5	4	6564011	6564013	3
30520	chr3R	6570207	6570265	+	4	6570265	16	11	6570208	6570265	58
30521	chr3R	6582051	6582280	+	100	6582271	4765	1272	6582141	6582271	131
30522	chr3R	6585757	6585761	+	2	6585758	35	22	6585758	6585761	4
30523	chr3R	6586230	6586264	+	5	6586262	253	168	6586232	6586262	31
30524	chr3R	6597045	6597083	+	2	6597046	3	2	6597046	6597083	38
30525	chr3R	6601718	6601790	+	28	6601781	1114	239	6601743	6601790	48
30526	chr3R	6601857	6601913	+	7	6601913	116	29	6601884	6601913	30
30527	chr3R	6601967	6602220	+	173	6602188	15097	4904	6602071	6602198	128
30528	chr3R	6622517	6622524	+	4	6622520	4	1	6622518	6622524	7
30529	chr3R	6622581	6622605	+	10	6622591	58	19	6622591	6622600	10
30530	chr3R	6630230	6630243	+	3	6630231	136	84	6630231	6630234	4
30531	chr3R	6630840	6631093	+	158	6631048	7791	1365	6630949	6631048	100
30532	chr3R	6631134	6631188	+	36	6631177	1757	187	6631145	6631184	40
30533	chr3R	6641433	6641479	+	17	6641478	900	221	6641449	6641479	31
30534	chr3R	6641689	6641729	+	3	6641729	40	15	6641690	6641729	40
30535	chr3R	6641775	6641843	+	38	6641801	1224	120	6641795	6641841	47
30536	chr3R	6641908	6642025	+	101	6641993	14621	6553	6641932	6641998	67
30537	chr3R	6642196	6642278	+	13	6642253	179	24	6642224	6642278	55
30538	chr3R	6642365	6642388	+	3	6642372	153	64	6642366	6642388	23
30539	chr3R	6643090	6643166	+	8	6643166	101	23	6643091	6643166	76
30540	chr3R	6643206	6643349	+	118	6643346	7826	2282	6643254	6643346	93
30541	chr3R	6643464	6643465	+	1	6643465	82	82	6643465	6643465	1
30542	chr3R	6651528	6651537	+	3	6651529	8	6	6651529	6651537	9
30543	chr3R	6655672	6655697	+	2	6655673	7	4	6655673	6655697	25
30544	chr3R	6655782	6655817	+	16	6655817	151	95	6655801	6655817	17
30545	chr3R	6656124	6656218	+	33	6656193	410	78	6656130	6656218	89
30546	chr3R	6657631	6657633	+	2	6657633	9	8	6657632	6657633	2
30547	chr3R	6659170	6659180	+	3	6659180	24	20	6659179	6659180	2
30548	chr3R	6659246	6659444	+	86	6659439	5118	1249	6659385	6659442	58
30549	chr3R	6693532	6693534	+	2	6693534	64	62	6693534	6693534	1
30550	chr3R	6701790	6701812	+	8	6701803	8	1	6701791	6701812	22
30551	chr3R	6701856	6702050	+	81	6702031	226	42	6701933	6702037	105
30552	chr3R	6710423	6710469	+	5	6710469	17	9	6710424	6710469	46
30553	chr3R	6712909	6712945	+	4	6712945	80	42	6712910	6712945	36
30554	chr3R	6715530	6715532	+	2	6715532	38	23	6715531	6715532	2
30555	chr3R	6719115	6719134	+	4	6719117	49	33	6719116	6719123	8
30556	chr3R	6733014	6733019	+	2	6733015	18	17	6733015	6733015	1
30557	chr3R	6742927	6742957	+	4	6742953	10	4	6742928	6742957	30
30558	chr3R	6762059	6762088	+	2	6762088	40	30	6762060	6762088	29
30559	chr3R	6765107	6765119	+	8	6765110	133	55	6765110	6765117	8
30560	chr3R	6779734	6779744	+	2	6779744	11	8	6779735	6779744	10
30561	chr3R	6800923	6800935	+	4	6800930	167	125	6800930	6800931	2
30562	chr3R	6801999	6802004	+	3	6802003	17	6	6802000	6802004	5
30563	chr3R	6833753	6833761	+	4	6833761	421	237	6833754	6833761	8
30564	chr3R	6834184	6834348	+	35	6834233	1096	242	6834198	6834315	118
30565	chr3R	6834393	6834454	+	11	6834421	233	95	6834395	6834422	28
30566	chr3R	6866150	6866156	+	5	6866154	61	18	6866151	6866156	6
30567	chr3R	6866219	6866244	+	13	6866225	379	112	6866224	6866244	21
30568	chr3R	6866404	6866439	+	3	6866439	45	24	6866405	6866439	35
30569	chr3R	6886632	6886668	+	3	6886657	3	1	6886633	6886668	36
30570	chr3R	6904335	6904337	+	2	6904336	3	2	6904336	6904337	2
30571	chr3R	6904627	6904645	+	2	6904645	3	2	6904628	6904645	18
30572	chr3R	6916503	6916506	+	2	6916506	30	18	6916504	6916506	3
30573	chr3R	6936580	6936609	+	6	6936594	162	45	6936581	6936609	29
30574	chr3R	6937093	6937094	+	1	6937094	54	54	6937094	6937094	1
30575	chr3R	6947758	6947761	+	2	6947761	4	3	6947759	6947761	3
30576	chr3R	6984484	6984487	+	2	6984487	3	2	6984485	6984487	3
30577	chr3R	7005103	7005105	+	2	7005104	2	1	7005104	7005105	2
30578	chr3R	7054511	7054574	+	8	7054541	464	246	7054538	7054543	6
30579	chr3R	7054806	7054859	+	14	7054849	1050	640	7054843	7054852	10
30580	chr3R	7055396	7055475	+	14	7055470	1759	1327	7055465	7055470	6
30581	chr3R	7055633	7055645	+	2	7055634	27	17	7055634	7055645	12
30582	chr3R	7055686	7056042	+	181	7056038	11904	2173	7055833	7056038	206
30583	chr3R	7056196	7056200	+	2	7056200	51	35	7056197	7056200	4
30584	chr3R	7056343	7056352	+	2	7056344	45	33	7056344	7056352	9
30585	chr3R	7056412	7056773	+	139	7056753	10801	2682	7056548	7056755	208
30586	chr3R	7056821	7056918	+	14	7056830	628	213	7056830	7056898	69
30587	chr3R	7056977	7057017	+	6	7056987	380	143	7056978	7057017	40
30588	chr3R	7057101	7057117	+	5	7057106	278	156	7057105	7057113	9
30589	chr3R	7057263	7057264	+	1	7057264	176	176	7057264	7057264	1
30590	chr3R	7057402	7057810	+	87	7057570	3664	1062	7057559	7057778	220
30591	chr3R	7057860	7057916	+	4	7057899	88	46	7057861	7057916	56
30592	chr3R	7058011	7058021	+	3	7058012	56	25	7058012	7058021	10
30593	chr3R	7058427	7058699	+	179	7058671	15721	4451	7058538	7058671	134
30594	chr3R	7059359	7059481	+	36	7059374	869	121	7059374	7059466	93
30595	chr3R	7059595	7060351	+	715	7060321	582200	45425	7059843	7060320	478
30596	chr3R	7060522	7060524	+	2	7060524	85	79	7060524	7060524	1
30597	chr3R	7060839	7060984	+	73	7060976	15510	4974	7060942	7060976	35
30598	chr3R	7061068	7061975	+	748	7061353	220690	13856	7061324	7061915	592
30599	chr3R	7062033	7062057	+	9	7062054	290	95	7062051	7062056	6
30600	chr3R	7062106	7062120	+	7	7062115	207	84	7062107	7062117	11
30601	chr3R	7062290	7062330	+	16	7062305	3974	1978	7062305	7062312	8
30602	chr3R	7062823	7063471	+	444	7062994	76251	10319	7062945	7063217	273
30603	chr3R	7063520	7064294	+	396	7063925	39775	6627	7063739	7064243	505
30604	chr3R	7064339	7064376	+	13	7064366	661	203	7064340	7064366	27
30605	chr3R	7064815	7064817	+	2	7064817	6	5	7064816	7064817	2
30606	chr3R	7068023	7068029	+	2	7068024	13	10	7068024	7068029	6
30607	chr3R	7071619	7071631	+	5	7071624	44	25	7071621	7071631	11
30608	chr3R	7075891	7075927	+	5	7075927	68	22	7075892	7075927	36
30609	chr3R	7077264	7077503	+	75	7077401	755	164	7077342	7077460	119
30610	chr3R	7077575	7077794	+	109	7077791	5103	1151	7077731	7077791	61
30611	chr3R	7078921	7078924	+	2	7078924	34	18	7078922	7078924	3
30612	chr3R	7079077	7079134	+	11	7079111	310	125	7079083	7079129	47
30613	chr3R	7083112	7083161	+	18	7083126	258	29	7083118	7083141	24
30614	chr3R	7083202	7083263	+	39	7083251	2050	873	7083210	7083251	42
30615	chr3R	7086657	7086663	+	3	7086659	3	1	7086658	7086663	6
30616	chr3R	7086716	7086755	+	9	7086727	122	34	7086725	7086755	31
30617	chr3R	7087236	7087252	+	5	7087241	20	6	7087237	7087252	16
30618	chr3R	7088406	7088856	+	328	7088839	302227	49405	7088691	7088839	149
30619	chr3R	7090292	7090311	+	3	7090294	82	61	7090293	7090311	19
30620	chr3R	7091168	7091179	+	5	7091179	251	155	7091171	7091179	9
30621	chr3R	7091799	7091813	+	4	7091802	56	39	7091802	7091813	12
30622	chr3R	7094299	7094326	+	6	7094314	143	73	7094314	7094321	8
30623	chr3R	7094399	7094402	+	2	7094402	43	28	7094400	7094402	3
30624	chr3R	7094473	7094733	+	166	7094719	12263	1378	7094632	7094721	90
30625	chr3R	7097742	7097761	+	3	7097743	10	5	7097743	7097761	19
30626	chr3R	7101555	7101566	+	2	7101566	29	19	7101556	7101566	11
30627	chr3R	7115847	7115873	+	4	7115873	7	3	7115848	7115873	26
30628	chr3R	7116269	7116342	+	6	7116320	8	2	7116270	7116342	73
30629	chr3R	7126346	7126510	+	46	7126503	782	381	7126450	7126503	54
30630	chr3R	7128566	7128624	+	14	7128580	139	37	7128577	7128594	18
30631	chr3R	7128724	7128952	+	65	7128866	1195	361	7128777	7128946	170
30632	chr3R	7129186	7129207	+	5	7129201	101	75	7129200	7129201	2
30633	chr3R	7130816	7130852	+	2	7130817	21	11	7130817	7130852	36
30634	chr3R	7130897	7130917	+	4	7130908	247	153	7130907	7130917	11
30635	chr3R	7141971	7141982	+	4	7141972	11	6	7141972	7141982	11
30636	chr3R	7145664	7145760	+	14	7145745	98	20	7145702	7145757	56
30637	chr3R	7151129	7151278	+	79	7151270	2456	938	7151227	7151270	44
30638	chr3R	7152922	7152980	+	12	7152969	50	22	7152948	7152979	32
30639	chr3R	7153707	7153712	+	3	7153708	7	5	7153708	7153712	5
30640	chr3R	7154041	7154047	+	2	7154042	4	2	7154042	7154047	6
30641	chr3R	7154100	7154250	+	31	7154237	143	51	7154158	7154245	88
30642	chr3R	7164319	7164357	+	2	7164320	2	1	7164320	7164357	38
30643	chr3R	7164459	7164524	+	7	7164477	13	3	7164460	7164524	65
30644	chr3R	7178127	7178132	+	2	7178128	24	14	7178128	7178132	5
30645	chr3R	7183158	7183168	+	3	7183160	17	14	7183160	7183168	9
30646	chr3R	7183370	7183399	+	5	7183393	69	35	7183391	7183397	7
30647	chr3R	7183544	7183581	+	6	7183565	22	8	7183546	7183581	36
30648	chr3R	7183680	7183702	+	3	7183702	56	48	7183695	7183702	8
30649	chr3R	7193023	7193132	+	31	7193103	151	25	7193061	7193103	43
30650	chr3R	7193569	7193597	+	5	7193570	40	18	7193570	7193597	28
30651	chr3R	7195357	7195364	+	2	7195358	21	16	7195358	7195364	7
30652	chr3R	7196209	7196211	+	2	7196210	56	51	7196210	7196210	1
30653	chr3R	7198540	7198824	+	70	7198630	2099	782	7198626	7198738	113
30654	chr3R	7199703	7199713	+	4	7199706	25	10	7199706	7199713	8
30655	chr3R	7200923	7200932	+	2	7200924	5	4	7200924	7200932	9
30656	chr3R	7201901	7201902	+	1	7201902	85	85	7201902	7201902	1
30657	chr3R	7203118	7203378	+	157	7203362	15431	8609	7203236	7203362	127
30658	chr3R	7203435	7203457	+	5	7203450	613	457	7203450	7203457	8
30659	chr3R	7241061	7241066	+	4	7241063	7	3	7241062	7241066	5
30660	chr3R	7241136	7241149	+	2	7241149	5	4	7241137	7241149	13
30661	chr3R	7247077	7247080	+	2	7247080	21	16	7247078	7247080	3
30662	chr3R	7247873	7247965	+	5	7247908	94	25	7247874	7247965	92
30663	chr3R	7248011	7248221	+	48	7248149	2009	479	7248086	7248176	91
30664	chr3R	7250809	7250818	+	5	7250812	100	68	7250810	7250812	3
30665	chr3R	7265325	7265362	+	2	7265362	26	18	7265326	7265362	37
30666	chr3R	7269474	7269480	+	2	7269480	5	4	7269475	7269480	6
30667	chr3R	7269690	7269740	+	12	7269701	27	4	7269692	7269739	48
30668	chr3R	7270072	7270107	+	2	7270107	22	17	7270073	7270107	35
30669	chr3R	7270194	7270196	+	2	7270195	12	7	7270195	7270196	2
30670	chr3R	7287306	7287368	+	11	7287323	161	24	7287311	7287334	24
30671	chr3R	7287418	7287458	+	16	7287451	499	154	7287422	7287454	33
30672	chr3R	7287533	7287636	+	26	7287629	886	247	7287559	7287632	74
30673	chr3R	7287890	7287898	+	2	7287891	53	36	7287891	7287898	8
30674	chr3R	7288519	7288551	+	5	7288525	160	80	7288520	7288551	32
30675	chr3R	7313452	7313481	+	2	7313453	21	14	7313453	7313481	29
30676	chr3R	7319149	7319179	+	3	7319150	5	2	7319150	7319179	30
30677	chr3R	7319275	7319379	+	15	7319370	36	10	7319313	7319372	60
30678	chr3R	7322776	7322814	+	6	7322792	6	1	7322777	7322814	38
30679	chr3R	7326294	7326464	+	72	7326453	631	87	7326362	7326453	92
30680	chr3R	7331678	7331759	+	16	7331707	99	17	7331685	7331722	38
30681	chr3R	7331820	7332036	+	71	7332031	1212	322	7331821	7332031	211
30682	chr3R	7333601	7333606	+	2	7333602	3	2	7333602	7333606	5
30683	chr3R	7343680	7343688	+	3	7343687	3	1	7343681	7343688	8
30684	chr3R	7347696	7347842	+	71	7347836	2220	644	7347767	7347836	70
30685	chr3R	7358218	7358223	+	3	7358223	53	29	7358219	7358223	5
30686	chr3R	7358277	7358282	+	2	7358278	43	25	7358278	7358282	5
30687	chr3R	7362145	7362184	+	3	7362184	17	9	7362178	7362184	7
30688	chr3R	7364584	7364620	+	2	7364620	21	20	7364620	7364620	1
30689	chr3R	7365907	7365972	+	32	7365963	836	92	7365926	7365968	43
30690	chr3R	7366029	7366313	+	258	7366262	459467	83678	7366167	7366262	96
30691	chr3R	7366901	7366914	+	2	7366902	19	13	7366902	7366914	13
30692	chr3R	7377762	7377774	+	3	7377774	21	17	7377773	7377774	2
30693	chr3R	7387603	7387608	+	3	7387605	87	62	7387604	7387608	5
30694	chr3R	7388124	7388334	+	160	7388284	15314	1767	7388163	7388286	124
30695	chr3R	7391771	7391929	+	16	7391853	515	136	7391790	7391917	128
30696	chr3R	7392046	7392296	+	166	7392286	20632	6622	7392209	7392286	78
30697	chr3R	7393085	7393110	+	2	7393086	2	1	7393086	7393110	25
30698	chr3R	7398217	7398247	+	3	7398247	33	15	7398218	7398247	30
30699	chr3R	7401110	7401119	+	3	7401114	25	11	7401111	7401119	9
30700	chr3R	7401481	7401512	+	2	7401512	12	7	7401482	7401512	31
30701	chr3R	7401553	7401559	+	3	7401554	17	7	7401554	7401559	6
30702	chr3R	7413414	7413472	+	16	7413440	36	7	7413426	7413465	40
30703	chr3R	7413514	7413595	+	9	7413581	25	5	7413527	7413595	69
30704	chr3R	7420652	7420667	+	2	7420653	2	1	7420653	7420667	15
30705	chr3R	7421566	7421568	+	2	7421567	30	16	7421567	7421568	2
30706	chr3R	7422197	7422220	+	6	7422216	90	29	7422214	7422220	7
30707	chr3R	7422269	7422373	+	41	7422373	1310	284	7422284	7422373	90
30708	chr3R	7422774	7422797	+	2	7422775	15	11	7422775	7422797	23
30709	chr3R	7422853	7423064	+	131	7423057	12296	3948	7422975	7423057	83
30710	chr3R	7441596	7441615	+	3	7441602	6	3	7441597	7441615	19
30711	chr3R	7475445	7475479	+	3	7475479	16	8	7475446	7475479	34
30712	chr3R	7498848	7498870	+	4	7498850	23	15	7498849	7498868	20
30713	chr3R	7499351	7499361	+	2	7499361	5	4	7499352	7499361	10
30714	chr3R	7520272	7520277	+	2	7520273	5	3	7520273	7520277	5
30715	chr3R	7525151	7525159	+	2	7525152	5	3	7525152	7525159	8
30716	chr3R	7528303	7528331	+	4	7528323	9	6	7528304	7528331	28
30717	chr3R	7528766	7528771	+	2	7528767	111	68	7528767	7528771	5
30718	chr3R	7531216	7531255	+	5	7531245	41	13	7531217	7531248	32
30719	chr3R	7532434	7532740	+	182	7532732	47663	19909	7532648	7532732	85
30720	chr3R	7538944	7538946	+	2	7538946	11	7	7538945	7538946	2
30721	chr3R	7541250	7541308	+	6	7541301	31	12	7541297	7541308	12
30722	chr3R	7545223	7545229	+	3	7545224	6	3	7545224	7545229	6
30723	chr3R	7548297	7548342	+	4	7548298	9	6	7548298	7548342	45
30724	chr3R	7552268	7552300	+	11	7552300	226	121	7552282	7552300	19
30725	chr3R	7581166	7581228	+	6	7581205	10	2	7581187	7581228	42
30726	chr3R	7586823	7586831	+	3	7586824	5	2	7586824	7586831	8
30727	chr3R	7594264	7594267	+	2	7594265	3	2	7594265	7594267	3
30728	chr3R	7596701	7596703	+	2	7596702	9	5	7596702	7596703	2
30729	chr3R	7623931	7623955	+	2	7623932	20	10	7623932	7623955	24
30730	chr3R	7626776	7626836	+	14	7626836	247	92	7626784	7626836	53
30731	chr3R	7674025	7674068	+	3	7674068	37	29	7674037	7674068	32
30732	chr3R	7674117	7674121	+	3	7674121	29	13	7674118	7674121	4
30733	chr3R	7674776	7674811	+	7	7674808	55	32	7674779	7674808	30
30734	chr3R	7686963	7686966	+	2	7686966	3	2	7686964	7686966	3
30735	chr3R	7693884	7693892	+	3	7693892	18	9	7693885	7693892	8
30736	chr3R	7721928	7721965	+	3	7721965	33	19	7721929	7721965	37
30737	chr3R	7722482	7722520	+	12	7722483	114	21	7722483	7722500	18
30738	chr3R	7724158	7724454	+	103	7724420	2648	869	7724268	7724422	155
30739	chr3R	7724635	7724654	+	5	7724643	111	66	7724637	7724643	7
30740	chr3R	7725208	7725234	+	4	7725213	43	23	7725209	7725234	26
30741	chr3R	7740514	7740517	+	2	7740517	7	5	7740515	7740517	3
30742	chr3R	7742633	7742644	+	2	7742634	21	19	7742634	7742634	1
30743	chr3R	7757904	7757932	+	3	7757932	13	10	7757906	7757932	27
30744	chr3R	7758183	7758306	+	40	7758285	3395	992	7758264	7758289	26
30745	chr3R	7759640	7759648	+	5	7759648	152	71	7759643	7759648	6
30746	chr3R	7763326	7763358	+	4	7763346	27	10	7763327	7763358	32
30747	chr3R	7763409	7763430	+	12	7763426	314	221	7763420	7763426	7
30748	chr3R	7771771	7771775	+	2	7771775	14	9	7771772	7771775	4
30749	chr3R	7771828	7771832	+	3	7771829	22	18	7771829	7771830	2
30750	chr3R	7774314	7774316	+	2	7774316	44	26	7774315	7774316	2
30751	chr3R	7774641	7774706	+	11	7774704	71	26	7774642	7774704	63
30752	chr3R	7775648	7775669	+	2	7775669	3	2	7775649	7775669	21
30753	chr3R	7793239	7793333	+	12	7793283	121	26	7793256	7793318	63
30754	chr3R	7796514	7796532	+	4	7796515	40	20	7796515	7796517	3
30755	chr3R	7796580	7796611	+	7	7796593	15	4	7796589	7796599	11
30756	chr3R	7808585	7808587	+	2	7808586	5	3	7808586	7808587	2
30757	chr3R	7811548	7811738	+	71	7811656	916	173	7811648	7811714	67
30758	chr3R	7811884	7811914	+	4	7811914	129	110	7811892	7811914	23
30759	chr3R	7812458	7812601	+	71	7812601	1337	65	7812472	7812592	121
30760	chr3R	7812668	7812681	+	2	7812669	2	1	7812669	7812681	13
30761	chr3R	7812817	7813021	+	196	7813009	78499	13484	7812897	7813009	113
30762	chr3R	7813092	7813102	+	5	7813100	128	61	7813093	7813102	10
30763	chr3R	7835016	7835024	+	3	7835024	5	3	7835017	7835024	8
30764	chr3R	7845280	7845282	+	2	7845282	7	6	7845281	7845282	2
30765	chr3R	7847628	7847632	+	2	7847629	2	1	7847629	7847632	4
30766	chr3R	7851395	7851398	+	2	7851396	45	26	7851396	7851398	3
30767	chr3R	7853228	7853284	+	16	7853277	114	32	7853264	7853281	18
30768	chr3R	7853368	7853395	+	4	7853390	23	13	7853389	7853395	7
30769	chr3R	7853475	7853479	+	2	7853479	3	2	7853476	7853479	4
30770	chr3R	7853527	7853531	+	3	7853528	15	10	7853528	7853531	4
30771	chr3R	7853573	7853658	+	16	7853609	122	25	7853585	7853625	41
30772	chr3R	7853704	7853905	+	81	7853900	995	299	7853771	7853900	130
30773	chr3R	7889306	7889341	+	18	7889336	102	38	7889310	7889336	27
30774	chr3R	7901131	7901151	+	9	7901147	562	234	7901143	7901147	5
30775	chr3R	7901260	7901262	+	2	7901262	27	23	7901261	7901262	2
30776	chr3R	7906371	7906423	+	9	7906421	909	732	7906409	7906421	13
30777	chr3R	7907462	7907540	+	10	7907538	218	59	7907498	7907538	41
30778	chr3R	7908105	7908177	+	9	7908150	155	65	7908121	7908150	30
30779	chr3R	7908242	7908285	+	6	7908243	415	178	7908243	7908255	13
30780	chr3R	7908336	7908340	+	2	7908337	16	9	7908337	7908340	4
30781	chr3R	7909044	7909068	+	10	7909068	56	14	7909047	7909068	22
30782	chr3R	7909120	7909361	+	109	7909188	1473	152	7909170	7909321	152
30783	chr3R	7922069	7922078	+	3	7922070	82	30	7922070	7922078	9
30784	chr3R	7922269	7922415	+	64	7922406	938	264	7922361	7922406	46
30785	chr3R	7923282	7923319	+	2	7923283	11	10	7923283	7923283	1
30786	chr3R	7924197	7924203	+	4	7924203	6	3	7924198	7924203	6
30787	chr3R	7924245	7924423	+	86	7924419	422	143	7924296	7924419	124
30788	chr3R	7924475	7924491	+	6	7924477	10	4	7924477	7924490	14
30789	chr3R	7927121	7927124	+	2	7927122	5	4	7927122	7927124	3
30790	chr3R	7943228	7943232	+	2	7943229	8	7	7943229	7943232	4
30791	chr3R	7943755	7943763	+	4	7943758	122	50	7943756	7943763	8
30792	chr3R	8000841	8000929	+	13	8000917	218	121	8000875	8000928	54
30793	chr3R	8001056	8001073	+	5	8001064	106	75	8001057	8001073	17
30794	chr3R	8005488	8005721	+	111	8005708	1465	561	8005561	8005710	150
30795	chr3R	8006023	8006035	+	2	8006035	13	9	8006024	8006035	12
30796	chr3R	8006155	8006161	+	2	8006156	66	48	8006156	8006161	6
